,Date,Time,Social media,Call centre,Branch,RHB Internet Banking,RHB Mobile Banking Application,Relationship managers / Personal Bankers,"ATM, Cash Deposit Machines",Feedback,Sentiment Score,Rating,Product
1079,1/21/2021,19:30:03,No,No,Yes,Yes,Yes,Yes,Yes,none mind far,50.00%,10,Credit Card
1080,1/21/2021,19:41:51,No,Yes,Yes,No,No,Yes,No,credit card rebate include top ewallets previously confirmed asked,88.58%,7,Credit Card
1081,1/21/2021,20:02:22,Yes,Yes,Yes,Yes,Yes,No,No,increase promotion attracts bank cth buy switch store pay installment year without interest,50.00%,8,Credit Card
1082,1/21/2021,4:30:41,No,Yes,No,No,No,No,No,better credit card cash back incentive,94.57%,9,Credit Card
1083,1/21/2021,20:39:23,No,Yes,No,No,No,No,No,good service,97.21%,10,Credit Card
1084,1/21/2021,20:49:56,No,Yes,No,No,Yes,No,No,follow call called rhb credit card contact center terminate cc agent line asked reason termination told due service tax rm agent told submit request get st waived asked cancel cc complied impression waiver successful st still bing charged already paid rhb follow regarding request way know whether waiver request even raised,76.11%,7,Credit Card
1085,1/21/2021,21:22:47,No,Yes,No,Yes,Yes,No,Yes,repeal process fee installment payment plan reduce interest rate late credit card,50.00%,8,Credit Card
1086,1/21/2021,21:24:19,No,Yes,No,No,No,No,Yes,great service,97.21%,10,Credit Card
1087,1/21/2021,21:42:41,No,Yes,No,No,No,No,No,bank given high credit limit rhb never offered increase credit limit despite good payment record saving account showing healthy balance year,88.51%,6,Credit Card
1088,1/21/2021,22:06:59,No,No,Yes,No,No,Yes,Yes,always customer satisfaction,50.00%,8,Credit Card
1089,1/21/2021,22:07:09,No,Yes,No,No,No,No,Yes,many reward point well redeemable item using reward point use rhb credit card,50.00%,7,Credit Card
1090,1/21/2021,23:10:45,No,No,No,Yes,No,No,No,remain current cashback program possible make campaign cashback like,50.00%,10,Credit Card
1091,1/22/2021,1:22:40,No,No,No,No,Yes,No,No,reward rebate discount retail high credit limit,97.21%,8,Credit Card
1092,1/22/2021,5:12:32,No,No,No,Yes,No,No,No,waive annual fee,10.25%,6,Credit Card
1093,1/22/2021,8:09:16,No,Yes,No,No,No,No,No,provide medium credit card user check statement without waiting email month,50.00%,7,Credit Card
1094,1/22/2021,8:56:10,Yes,No,No,Yes,Yes,No,No,hopefully apps user friendly,79.22%,10,Credit Card
1095,1/22/2021,9:24:58,No,No,No,No,No,Yes,No,good customer service branch,96.62%,8,Credit Card
1096,1/22/2021,9:41:46,No,No,Yes,Yes,Yes,No,Yes,well,96.99%,9,Credit Card
1097,1/22/2021,10:45:18,No,Yes,No,No,No,No,No,fast approval,50.00%,10,Credit Card
1098,1/22/2021,12:48:45,No,No,No,Yes,No,No,No,better lower interest loan,81.51%,9,Credit Card
1099,1/22/2021,15:10:26,Yes,No,No,No,No,No,No,simple mechanism promotion,50.00%,8,Credit Card
1100,1/22/2021,15:36:06,No,Yes,Yes,No,No,Yes,Yes,always offer best plan plan customer friendly customer service fast le technical problem,8.19%,9,Credit Card
1101,1/22/2021,17:14:41,No,Yes,Yes,No,Yes,Yes,Yes,prize lg info,96.32%,10,Credit Card
1102,1/22/2021,18:35:59,No,Yes,No,No,No,No,No,need maintain existing system,21.01%,8,Credit Card
1103,1/22/2021,19:10:59,No,Yes,No,No,No,No,No,entertain customer well prudently,96.13%,10,Credit Card
1104,1/22/2021,19:47:07,No,Yes,Yes,No,Yes,No,Yes,online banking available card holder saving current account rhb,98.94%,8,Credit Card
1105,1/22/2021,22:47:55,No,Yes,Yes,No,No,No,Yes,always send promo ad register phone number register online banking said register receive otp receive otp purchase thing online get lot promo sm frustrating apply card tell register receive otp contact phone register website advice people dont always go branch email ask question responding,90.60%,3,Credit Card
1106,1/23/2021,13:21:46,Yes,Yes,No,No,No,No,Yes,responsive,92.04%,0,Credit Card
1107,1/23/2021,13:48:27,No,No,No,Yes,No,No,No,find internet banking poror luckily credit card positive called customer service enquire something responded well upside,10.99%,2,Credit Card
1108,1/25/2021,8:23:41,No,No,No,No,Yes,No,No,,,9,Credit Card
1109,1/25/2021,9:20:21,No,Yes,No,Yes,Yes,No,No,good customer service center,94.52%,8,Credit Card
1110,1/26/2021,18:27:09,No,Yes,No,No,Yes,No,No,lower interest rate,50.00%,9,Credit Card
1111,1/27/2021,8:48:54,No,No,No,Yes,No,No,No,dedicated relationship manager limit since last left last year,50.00%,7,Credit Card
1112,1/27/2021,14:04:11,No,No,No,Yes,Yes,No,No,service good,87.51%,8,Credit Card
1113,1/29/2021,13:41:58,No,No,Yes,Yes,Yes,No,Yes,good interpersenal,95.79%,8,CASA
1114,1/30/2021,16:05:37,No,No,No,Yes,Yes,No,No,overall everything convenient easy use,92.33%,9,Mortgage
1115,02-01-21,4:24:14,No,No,Yes,No,No,No,No,need look bank product offer customer competitive,20.99%,7,Mortgage
1116,1/30/2021,12:52:16,No,Yes,No,Yes,Yes,No,No,customer friendly service listening customer acquisition rhb tolerance customer affected covid th,86.75%,10,HP
1117,1/31/2021,12:13:37,No,No,Yes,No,No,No,No,continue maintain friendly relation customer,85.89%,9,HP
1118,1/30/2021,14:14:23,No,No,No,Yes,No,No,No,higher fd rate,50.00%,8,FD
1119,1/29/2021,10:28:56,No,Yes,No,No,No,No,No,prize cash back,5.56%,10,Credit Card
1120,1/29/2021,22:59:39,No,No,Yes,Yes,No,No,No,need improve online online banking site site poorly designed terrible functionality trying view credit card statement online unbelievably hard tiresome look user interface site give confidence security,5.99%,6,Credit Card
1121,2/24/2021,16:27:11,No,No,Yes,No,No,No,No,nothing else limited good experience rhb bank service,26.53%,10,CASA
1122,2/24/2021,17:03:14,No,No,No,Yes,Yes,No,No,reduce tac web online design conforming ui ux,50.00%,8,CASA
1123,2/24/2021,17:36:01,No,No,Yes,Yes,Yes,No,No,improve app u slow load random time inaccessible,50.00%,6,CASA
1124,2/24/2021,17:56:56,No,No,No,Yes,Yes,No,No,secondity,5.07%,10,CASA
1125,2/24/2021,17:59:11,No,No,No,Yes,Yes,No,Yes,receive transaction message committed,95.91%,10,CASA
1126,2/24/2021,18:08:56,No,No,No,Yes,No,No,Yes,maintain better service,78.24%,10,CASA
1127,2/24/2021,19:25:37,No,No,No,No,Yes,No,Yes,keep going hardwork,24.52%,10,CASA
1128,2/24/2021,19:25:38,No,No,No,Yes,No,No,No,rhb giving rm every month dont withraw money interest whatever old dude keep dude dude cimb give wrtf right cimb stingy rare rhb user getting scam bad dude unlie mybank user almost every scam story related user wonder give angpao praised guy hahahahahha,90.09%,10,CASA
1129,2/24/2021,21:40:32,No,No,Yes,No,No,No,Yes,great,50.00%,10,CASA
1130,2/24/2021,21:41:06,No,No,No,Yes,No,No,Yes,estatement account available furthermore staff liase regarding statement account,77.71%,6,CASA
1131,2/24/2021,22:13:16,No,No,No,No,Yes,No,No,may online system easily understandable concise stronger hacked scam,6.16%,9,CASA
1132,2/24/2021,22:45:02,No,No,Yes,Yes,No,No,Yes,quick sentosa serve rhb loyal customer,97.21%,10,CASA
1133,2/24/2021,22:50:10,No,No,Yes,No,No,No,Yes,best choice best,97.52%,10,CASA
1134,2/24/2021,23:57:51,No,No,No,No,Yes,No,Yes,option call back customer choose execute,88.90%,9,CASA
1135,2/25/2021,6:54:41,Yes,Yes,No,Yes,Yes,No,Yes,continue upgrade,50.00%,9,CASA
1136,2/25/2021,8:38:12,No,No,Yes,Yes,Yes,Yes,No,promotion efficiency receiving serving customer continue give priority customer carry large cash deposit affair customer make large production,50.00%,10,CASA
1137,2/25/2021,9:01:30,No,No,No,Yes,No,No,No,focus internet banking provide wide cash back,50.00%,10,CASA
1138,2/25/2021,10:07:32,No,Yes,No,No,No,No,Yes,solve problem otp number call center people problem time atmosphere make difficult people deal nearest rhb counter problem faced hope considered,85.05%,10,CASA
1139,2/25/2021,17:31:16,No,No,Yes,No,Yes,No,Yes,always deal rhb bank optional bank saving current account,50.00%,10,CASA
1140,2/25/2021,21:35:49,No,No,No,Yes,No,No,No,allways communicate customer give advise problem solving support customer put customer king,97.60%,7,CASA
1141,2/25/2021,23:13:09,No,No,No,Yes,Yes,No,Yes,rhb happy deal,85.47%,10,CASA
1142,2/26/2021,14:06:46,No,No,No,Yes,No,No,No,promotion rhb member love back every friday sunday used rhb card watch movie mbo cinema got privilege rhb member,50.00%,10,CASA
1143,2/26/2021,20:16:30,No,No,No,No,Yes,No,No,best service,97.21%,10,CASA
1144,2/19/2021,15:42:21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,remain current attitude future towards customer,86.79%,8,PF
1145,2/19/2021,16:09:29,No,No,No,Yes,Yes,No,No,detial transaction,50.00%,9,PF
1146,2/19/2021,16:14:06,No,No,Yes,No,No,No,No,facilitate customer affair personal loan application,87.56%,8,PF
1147,2/19/2021,16:52:19,Yes,No,No,No,No,No,No,make easier apprve loan based person gov prvte sctor,0.09%,0,PF
1148,2/19/2021,17:01:46,No,Yes,Yes,No,No,No,Yes,retain speed service via phone call best,50.00%,9,PF
1149,2/19/2021,17:14:20,No,Yes,No,No,No,No,No,never force people pay full amount without asking reason especialy pandemic,1.11%,7,PF
1150,2/19/2021,17:43:18,No,No,Yes,No,No,Yes,Yes,improvement standard already provide worship,50.00%,10,PF
1151,2/19/2021,17:48:27,No,No,Yes,Yes,No,No,No,transfer another bank bank,50.00%,8,PF
1152,2/19/2021,18:01:03,No,No,No,Yes,No,No,No,process experdite,50.00%,9,PF
1153,2/19/2021,18:12:50,No,No,Yes,No,No,No,No,facilitate sgla,90.61%,9,PF
1154,2/19/2021,18:40:36,No,No,Yes,No,No,No,No,continue give best service,95.87%,5,PF
1155,2/19/2021,19:47:20,No,No,Yes,No,No,No,No,bank aware customer want make personal loan whether new loan loan second,50.00%,7,PF
1156,2/19/2021,19:47:25,No,Yes,No,No,Yes,No,No,le interes loan easy pas,50.00%,10,PF
1157,2/19/2021,20:50:40,Yes,Yes,No,Yes,Yes,No,No,le responsive,85.67%,0,PF
1158,2/19/2021,20:37:38,No,No,No,No,No,No,Yes,hold medium particular viewing tv rhb banking latest info info,50.00%,10,PF
1159,2/19/2021,22:58:39,Yes,Yes,Yes,Yes,Yes,Yes,No,upgrade rhb apps user friendly sorry say frankly true,79.95%,8,PF
1160,2/20/2021,5:45:17,Yes,Yes,Yes,No,No,No,No,okay,89.74%,10,PF
1161,2/20/2021,6:01:00,No,No,Yes,No,Yes,No,No,reduce waiting time get service rhb,50.00%,9,PF
1162,2/20/2021,7:26:52,Yes,No,Yes,Yes,Yes,Yes,Yes,facilitate apply loan,80.43%,10,PF
1163,2/20/2021,9:11:25,No,No,No,No,Yes,No,No,customer friendly service,94.83%,9,PF
1164,2/20/2021,9:37:47,No,Yes,No,Yes,Yes,No,No,excellent customer service,96.62%,10,PF
1165,2/20/2021,11:08:14,No,No,Yes,No,No,No,No,maintain curent service,50.00%,10,PF
1166,2/20/2021,14:33:57,No,No,Yes,Yes,Yes,No,No,update payment system already clear outstanding payment pay personal loan ontime somehow rhb keep calling everyday early month month remind pay even get another letter lawyer week made payment talk manager asked ingore first lawyer letter made payment suddenly got another lawyer getting upset everyday,79.57%,2,PF
1167,2/20/2021,14:47:38,Yes,No,No,No,No,No,Yes,quality service,50.00%,10,PF
1168,2/20/2021,20:09:11,No,No,No,No,No,Yes,No,marketing marketing,15.16%,8,PF
1169,2/20/2021,22:32:56,No,No,No,No,Yes,Yes,No,probably customer service relationship manager personal banking officer attitude calling talking customer many thing tolerate life rudeness,50.00%,7,PF
1170,2/21/2021,12:38:21,No,No,Yes,Yes,Yes,No,No,x,77.23%,9,PF
1171,2/21/2021,18:16:15,No,No,No,No,Yes,No,Yes,maintain good way service customer,81.64%,10,PF
1172,,,Yes,No,No,No,No,No,No,value,50.00%,10,PF
1173,,,Yes,No,No,No,No,No,No,value,50.00%,10,PF
1174,2/22/2021,9:04:31,No,Yes,No,No,No,No,No,system need upgraded,88.09%,8,PF
1175,2/22/2021,17:21:19,No,Yes,Yes,No,Yes,No,Yes,comment,50.00%,10,PF
1176,2/23/2021,22:14:58,Yes,Yes,No,Yes,Yes,No,Yes,reduce interest bloody slow pay mcm along tafih debt debt complete choose rhb,50.00%,6,PF
1177,2/25/2021,8:41:48,No,Yes,Yes,No,No,No,No,never get customer waited month settle thing like never get feedback side regarding personal financing think side delaying process tired calling action please effective time surprisingly call recorded action,50.00%,0,PF
1178,2/26/2021,15:44:16,No,No,No,Yes,No,No,No,continue moratorium,50.00%,10,PF
1179,2/22/2021,15:37:56,No,Yes,No,Yes,No,No,No,simplify customer making call please check fast service jgn like transfer another dept utk prevent dr customer question,50.00%,7,Mortgage
1180,2/22/2021,15:45:45,No,No,Yes,No,No,No,No,keep touch customer remind customer monthly pyment via message,50.00%,9,Mortgage
1181,2/22/2021,15:51:32,No,No,No,Yes,Yes,No,No,competive rate,50.00%,9,Mortgage
1182,2/22/2021,15:46:24,No,No,No,Yes,No,No,No,maintain honest friendly always helpful attitude reduce intimidation attitude customer even month arrears via sm personnel loan,95.76%,8,Mortgage
1183,2/22/2021,15:57:14,No,No,No,Yes,No,No,No,bank give better rate survival mightiest housing loan topic bank online banking facilitates online purchase unit trust competitive rate sure rhb online function cimb list unit trust sale charge much better maybank,99.13%,8,Mortgage
1184,2/22/2021,16:06:20,No,Yes,No,No,No,No,No,difference service g applied reduced monthly payment house loan boot didnt get much compared another bank thy simply approve half mere click button document required whatsoever thats difference bank,50.00%,8,Mortgage
1185,2/22/2021,16:16:34,No,No,No,No,No,No,Yes,idea,50.00%,8,Mortgage
1186,2/22/2021,16:21:23,No,No,No,Yes,No,No,No,please stop deduction service charge rm online transaction user,50.00%,10,Mortgage
1187,2/22/2021,16:22:03,No,No,No,Yes,No,No,No,good,96.99%,10,Mortgage
1188,2/22/2021,16:23:37,No,No,No,Yes,Yes,No,Yes,need improve transaction process user friendly especially transaction value,21.13%,8,Mortgage
1189,2/22/2021,16:28:22,No,No,Yes,No,No,No,No,lingual service,50.00%,10,Mortgage
1190,2/22/2021,16:36:31,No,No,Yes,Yes,Yes,No,No,receive statement online download website early jan need every year submit company interest rebate currently need walk every year pay money statement nuisance thanks,50.00%,8,Mortgage
1191,2/22/2021,16:38:08,No,No,No,No,Yes,No,No,customer hotline always unreasonable never call back even upon request,14.65%,7,Mortgage
1192,2/22/2021,16:38:48,No,No,No,No,Yes,No,No,continue competitive housing loan interest rate,86.10%,8,Mortgage
1193,2/22/2021,16:40:03,No,No,No,Yes,No,No,No,call center hard shoot online,50.00%,7,Mortgage
1194,2/22/2021,16:43:08,No,Yes,No,Yes,No,No,No,internet banking user friendly allow customer view online transaction instead month activity hassle reduced view payment starting beginning first month transaction charge payment appear appropriately online banking takaful insurance fee surprised get phone call rhb saying missed due date takaful payment never showed online prior phone call creates uncomfortable feeling hidden charge imposed u could coming future,82.63%,7,Mortgage
1195,2/22/2021,16:45:37,No,No,No,Yes,Yes,No,No,bank shall recommended offer lowest better interest rate loan another thing regarding auto moratorium package ended six month ago pay back outstanding interest principle amount strain unchanged wore thing,78.00%,8,Mortgage
1196,2/22/2021,16:49:39,No,No,No,Yes,No,No,No,probably improve ui ux mobile app nice far smoother,50.00%,9,Mortgage
1197,2/22/2021,16:53:59,No,No,No,Yes,No,No,No,,,10,Mortgage
1198,2/22/2021,16:55:11,No,No,No,Yes,No,No,No,value,50.00%,10,Mortgage
1199,2/22/2021,16:57:20,No,No,No,Yes,No,No,No,keep touch customer,50.00%,10,Mortgage
1200,2/22/2021,17:02:15,No,No,Yes,No,No,No,No,maintain loan processing system,50.00%,10,Mortgage
1201,2/22/2021,17:12:55,No,Yes,No,No,No,No,No,improve quality service flashlight acceptance loan slip later actual pay date,50.00%,6,Mortgage
1202,2/22/2021,17:16:05,No,Yes,Yes,No,No,No,No,online banking user friendly customer service bad follow issue always let customer stuck solution,91.24%,6,Mortgage
1203,2/22/2021,17:17:34,No,No,No,Yes,No,No,Yes,kone friendly user contect like maybank,50.00%,3,Mortgage
1204,2/22/2021,17:26:49,No,No,No,Yes,Yes,No,No,house loan issue advanced payment settle seems like rhb dont put effort solve existing customer issue higher priority give frequent call sell product loan department seems yet migrate datacenter since issue u customer need provide statement explain rather rather rhb track data system since transaction date already provided loan need remer back original office issuer rather branch web apps experience lagging compare bank,0.58%,5,Mortgage
1205,2/22/2021,17:58:22,No,No,Yes,No,No,No,Yes,nk quite monthly installment x conjunction covid income quite affected,50.00%,10,Mortgage
1206,2/22/2021,18:06:32,No,Yes,Yes,No,No,No,No,positive feedback customer service customer advocacy team remains despite already lodge complaint multiple time since day obtained home loan rhb bank,10.89%,1,Mortgage
1207,2/22/2021,18:13:08,No,No,No,Yes,No,No,No,improve int banking,50.00%,7,Mortgage
1208,2/22/2021,18:21:17,No,No,No,Yes,Yes,Yes,No,hassle free transaction via online,50.00%,10,Mortgage
1209,2/22/2021,19:23:16,No,No,No,No,Yes,No,Yes,polite customer understanding,50.00%,10,Mortgage
1210,2/22/2021,19:30:56,No,Yes,No,No,No,No,No,comment,50.00%,9,Mortgage
1211,2/22/2021,19:35:46,No,No,No,No,Yes,No,No,open another branch,50.00%,8,Mortgage
1212,2/22/2021,19:51:09,No,No,No,Yes,No,No,No,reward customer point etc,96.99%,7,Mortgage
1213,2/22/2021,20:20:35,No,Yes,No,Yes,Yes,No,No,maintain good service,81.25%,10,Mortgage
1214,2/22/2021,20:44:41,No,No,No,Yes,No,No,No,get soft copy hard copy even email inform monthly house interest went visit brunch ask normal saving account make payment easeer staff say make saving account banking salary rhb every month hard make normal saving account,50.00%,1,Mortgage
1215,2/22/2021,21:21:51,No,No,No,Yes,No,Yes,No,would highly recommend review response time customer timely manner especially customer residing overseas get response application extension moratorium sinde submission email dated feb time bad due covid situation urgent application ignored staff responded matter even though clearly stated urgent email disappointing unprofessional bank,88.86%,0,Mortgage
1216,2/22/2021,22:30:02,No,No,No,No,No,No,Yes,easy le service,94.39%,10,Mortgage
1217,2/23/2021,9:06:12,No,No,No,Yes,No,No,No,payment reminder due date email sm offer refinancing payment loan stable improve smoothness system website make foolproof easy understand,50.00%,7,Mortgage
1218,2/23/2021,9:37:10,No,No,No,Yes,Yes,No,No,stop working stupid dishonest lawyer,23.27%,0,Mortgage
1219,2/23/2021,9:42:13,No,No,No,Yes,Yes,No,No,proactively approach customer maybe text message payment date arrived,50.00%,8,Mortgage
1220,2/23/2021,10:24:16,No,No,Yes,Yes,No,No,Yes,improve customer service,50.00%,10,Mortgage
1221,2/23/2021,10:41:17,No,No,No,No,Yes,No,No,please make mobile banking user friendly sometimes get confused use app,22.66%,8,Mortgage
1222,2/23/2021,12:34:17,No,Yes,Yes,Yes,No,Yes,Yes,follow,50.00%,8,Mortgage
1223,2/23/2021,14:59:28,No,Yes,Yes,Yes,Yes,No,No,everything good,94.00%,10,Mortgage
